group,n_seeds,test_loss_mean,test_loss_std,test_acc_mean,test_acc_std,test_f1_mean,test_f1_std,test_auc_mean,test_auc_std,best_val_auc_mean,best_val_auc_std,num_epochs_mean,num_epochs_std,batch_size_mean,batch_size_std,num_frames_mean,num_frames_std,img_size_mean,img_size_std,clip_period_mean,clip_period_std,ef_threshold_mean,ef_threshold_std,lr_mean,lr_std,backbone_lr_mean,backbone_lr_std,weight_decay_mean,weight_decay_std,dropout_mean,dropout_std,grad_clip_mean,grad_clip_std,grad_accum_steps_mean,grad_accum_steps_std,warmup_frac_mean,warmup_frac_std,freeze_epochs_mean,freeze_epochs_std,pretrained_mean,pretrained_std,total_runtime_sec_mean,total_runtime_sec_std
cnn_lstm,3,0.44746317782302425,0.04485945519026355,0.8650482902636387,0.008373278482038872,0.9141464747085483,0.006050994808867916,0.9019406715714015,0.0053573048364862425,0.9010348295238723,0.003162544955786315,15.0,0.0,4.0,0.0,64.0,0.0,112.0,0.0,1.0,0.0,50.0,0.0,0.0001,0.0,,,0.0001,0.0,0.3,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2260.987564166387,2776.907618764015
