epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.5342626218259214,0.7735798499464094,0.8463636363636363,0.4563678647420421,0.7950310559006211,0.8565217391304348,0.8792183186646854,0.0001,1245.1269204616547
2,0.4184791283166736,0.845123258306538,0.8977172181914705,0.4215038433347059,0.8175465838509317,0.8759894459102903,0.888286210085518,0.0001,150.33041191101074
3,0.3652540562301375,0.8664255091103966,0.9115742793791575,0.4222255173654105,0.8718944099378882,0.9174587293646823,0.8997682803911178,0.0001,151.22812676429749
4,0.31007635673659006,0.8889335476956056,0.9265526712146718,0.41444469594992467,0.8190993788819876,0.8752008569898232,0.9011641399184651,0.0001,173.15514826774597
5,0.26294752704721924,0.9012593783494105,0.9347960718393347,0.4454952662359484,0.8672360248447205,0.9144572286143071,0.8954456186290097,0.0001,170.71020579338074
6,0.2192167471288357,0.9217577706323687,0.948546255506608,0.5053155692438855,0.8718944099378882,0.9186791522917693,0.8957157849891414,0.0001,163.8443968296051
7,0.1690217202385839,0.9434619506966774,0.9630408127517954,0.5121151570068754,0.7833850931677019,0.8440469536053661,0.8940393680878109,0.0001,172.5302677154541
8,0.1514759653930946,0.9485530546623794,0.9664218258132214,0.481375504973466,0.8346273291925466,0.8884232582503929,0.8988296254732241,0.0001,157.44344353675842
9,0.11183094307119046,0.9628885316184351,0.975852148897219,0.7119364186402654,0.8835403726708074,0.9259624876604146,0.89600153787005,0.0001,152.74645400047302
10,0.10454658326173259,0.9662379421221865,0.978021978021978,0.5894399030518759,0.8454968944099379,0.8975810602161606,0.8957227123317089,0.0001,171.6132595539093
11,0.08103169779937618,0.9733386923901394,0.9826851126772819,0.822124974203429,0.812111801242236,0.8704496788008566,0.8865439834297966,0.0001,430.15112137794495
12,0.09043173768032998,0.9663719185423365,0.9781225485923473,0.7865496537017619,0.8703416149068323,0.9177744953225012,0.8861924207944969,0.0001,359.2622787952423
13,0.08325449384434544,0.9742765273311897,0.9833275442862105,0.7876602156660433,0.8610248447204969,0.912980068060282,0.8575010997156327,0.0001,180.31281805038452
14,0.07599858869421088,0.9768220793140407,0.9849708974024846,0.5766610511649481,0.8540372670807453,0.9037871033776868,0.8995344825794653,0.0001,162.46769618988037
15,0.06173013810044041,0.9785637727759914,0.9861062869051754,0.8031985556664486,0.8734472049689441,0.918784255107125,0.8988902397206896,0.0001,548.1496915817261
