epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.6353780435935931,0.8078778135048231,0.8801404212637913,0.6084399325519592,0.8711180124223602,0.9194174757281554,0.8835392485911517,0.0001,93.81348180770874
2,0.5444946578560972,0.8656216505894962,0.9150216046767771,0.41991138451455035,0.875,0.9173935351462288,0.9338230964528542,0.0001,93.07574415206909
3,0.4945598985934948,0.8892015005359056,0.9299330678641023,0.44082220575066505,0.8835403726708074,0.9259624876604146,0.9287107176380534,0.0001,92.85070300102234
4,0.4687227695674448,0.8965702036441586,0.9347090663058186,0.5815291159709638,0.8827639751552795,0.9283341243474134,0.9201069581692419,0.0001,92.6786699295044
5,0.4405321733851724,0.9023311897106109,0.938162694036814,0.5257658909141124,0.8843167701863354,0.9276347741622146,0.9289358562714963,0.0001,92.8031325340271
6,0.4065190042837536,0.9127813504823151,0.9447039836914974,0.5497450072495741,0.889751552795031,0.930323846908734,0.920959021305042,0.0001,93.0369234085083
7,0.3782178304473946,0.919882100750268,0.9488451668092387,0.5897911994166488,0.8385093167701864,0.8908709338929696,0.9201069581692419,0.0001,93.00280833244324
8,0.34580333794698576,0.9315380493033226,0.9563135846798324,0.6120247920066363,0.8889751552795031,0.9282488710486704,0.9251725774217123,0.0001,92.98312973976135
9,0.32545388203971365,0.9362272240085745,0.9592256296042487,0.6312955133933722,0.8680124223602484,0.9142280524722503,0.9123864348777844,0.0001,93.06784653663635
10,0.2920409544080615,0.942390139335477,0.9630266552020637,0.7173108192496414,0.8889751552795031,0.9300733496332518,0.9230406877465702,0.0001,92.91494345664978
11,0.2750503091538782,0.9433279742765274,0.9636941035104283,0.7455430750055514,0.8656832298136646,0.9117797042325344,0.9146291620340063,0.0001,93.04023456573486
12,0.2729120876948859,0.9496248660235799,0.9677142366477761,0.701625372055708,0.8812111801242236,0.9236145781328008,0.9143208952897535,0.0001,93.06538128852844
