epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.660937908806321,0.8120310825294748,0.8835201328352014,0.5747038658103842,0.843167701863354,0.8974619289340101,0.8765616827900564,0.0001,93.45437502861023
2,0.568341458883144,0.8638799571275455,0.9144493095318289,0.6393427073640817,0.8346273291925466,0.8860353130016051,0.905185462278888,0.0001,92.23179650306702
3,0.5195070697039575,0.8811629153269025,0.9252423093131058,0.5921958418973716,0.8781055900621118,0.9254864736592311,0.9156163083498723,0.0001,92.2277045249939
4,0.48608758105975636,0.8932207931404073,0.9327596389099806,0.4359277868947095,0.8850931677018633,0.9265143992055611,0.926538995743148,0.0001,92.3539297580719
5,0.4578615634516256,0.8991157556270096,0.9360509554140127,0.7653399374095943,0.8781055900621118,0.9261176470588235,0.9182088663057522,0.0001,92.27962398529053
6,0.4342552131539671,0.9063504823151125,0.940616770028035,0.5031523042921011,0.8812111801242236,0.9230769230769231,0.9239447059516264,0.0001,92.48675417900085
7,0.42063963516713265,0.9105037513397642,0.9429839535677705,0.5124537225948069,0.8913043478260869,0.9292929292929293,0.9370269923903141,0.0001,92.44481801986694
8,0.39396188849535235,0.917470525187567,0.9474940334128878,0.7030858459543676,0.8920807453416149,0.9335881509794554,0.9192012081285438,0.0001,92.43382525444031
9,0.35341041592139705,0.9243033226152197,0.9516887558785806,0.5000560103612572,0.889751552795031,0.9292828685258964,0.9324826556660468,0.0001,92.32369804382324
10,0.3185522932554729,0.9334137191854234,0.9574522729218389,0.6500513485633922,0.8819875776397516,0.9248269040553907,0.9166813872696227,0.0001,92.3856782913208
11,0.31982057669152986,0.9371650589496249,0.9597666638071545,0.6073528562261368,0.8517080745341615,0.8995265649658075,0.9277582080350247,0.0001,92.3944571018219
12,0.2895117341242035,0.942524115755627,0.9632233176168024,0.7341319833714851,0.8486024844720497,0.8984903695991671,0.9156596042409192,0.0001,92.31004047393799
