epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.5506008890756248,0.7592443729903537,0.8350316717157807,0.4762229587165465,0.78027950310559,0.8454396504642272,0.8688099864570453,0.0001,75.0704414844513
2,0.4408447646647592,0.8372186495176849,0.8921054968475268,0.4192878567839261,0.8222049689440993,0.879027997886952,0.8874964930328252,0.0001,69.22223448753357
3,0.40641142026897414,0.85008038585209,0.9007890770458374,0.3852438459762875,0.8695652173913043,0.9148073022312373,0.9095462244251171,0.0001,69.02974510192871
4,0.37773011250936656,0.8569131832797428,0.9051172707889126,0.3864807020062986,0.8136645962732919,0.8698481561822126,0.9148560325030912,0.0001,68.75081157684326
5,0.35264256870834443,0.8654876741693462,0.9107079331198862,0.37092214545107777,0.8408385093167702,0.8923884514435696,0.9134948096885812,0.0001,69.23178696632385
6,0.3317530824207094,0.8732583065380493,0.9159857904085258,0.42969549676368696,0.8726708074534162,0.9179179179179179,0.9027331830099996,0.0001,68.95217370986938
7,0.3017011773821817,0.8830385852090032,0.9223240501824006,0.41338506711195716,0.7888198757763976,0.8493909191583611,0.9032388790174257,0.0001,69.15666007995605
8,0.2886227459294319,0.8886655948553055,0.9261792662343431,0.3823694733972227,0.8656832298136646,0.9114183307731695,0.9190401474138499,0.0001,68.82684373855591
9,0.27527854724650563,0.8965702036441586,0.9315966684387738,0.4337569145566743,0.8726708074534162,0.9179179179179179,0.8999622459830072,0.0001,68.80601263046265
10,0.2556041088636418,0.90005359056806,0.9339355295784626,0.42242978263056336,0.8711180124223602,0.916076845298281,0.9110875581463816,0.0001,69.06471705436707
11,0.24055197239720574,0.9111736334405145,0.9413741268016624,0.43321610313857567,0.8059006211180124,0.8621830209481808,0.9120712407909639,0.0001,69.1809012889862
12,0.24238621239504876,0.9098338692390139,0.9403950048711363,0.40884762113879186,0.8695652173913043,0.9145473041709054,0.9125804004696738,0.0001,69.14724588394165
13,0.22485874294436226,0.9185423365487674,0.9464600211342021,0.43092326897410504,0.8555900621118012,0.9065326633165829,0.8985837048120785,0.0001,69.01044964790344
14,0.2160758479137151,0.9208199356913184,0.947906566769502,0.4736743199245669,0.8742236024844721,0.9193227091633466,0.9052720540609813,0.0001,69.31807589530945
15,0.2011639936201459,0.927384780278671,0.9523642116364914,0.476064251287499,0.8734472049689441,0.9177183240787481,0.9017633550505524,0.0001,69.15607976913452
