epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.6192872728007157,0.7593783494105038,0.8603204230829056,0.5800219132617024,0.7740683229813664,0.8640822045773003,0.6776153315945703,0.0006695278969957081,619.4190797805786
2,0.6032501625130421,0.7646034297963559,0.8597653444009897,0.5664347113335725,0.7740683229813664,0.8605654048873982,0.7192486604251309,0.000996560956835922,476.23191022872925
3,0.520458354363536,0.7976956055734191,0.873619015734851,0.44780726013242367,0.8043478260869565,0.8703703703703703,0.84437724922154,0.0009695895867602591,828.7208614349365
4,0.43569505022029653,0.8381564844587353,0.8969459136666098,0.4320624673280645,0.8579192546583851,0.9124820659971306,0.8781237985390234,0.0009171942462813938,844.8815126419067
5,0.4006735418207085,0.8520900321543409,0.9057055005124701,0.3910449453682338,0.8385093167701864,0.8925619834710744,0.8885390580892312,0.0008422116626674727,844.4940478801727
6,0.3660992157938238,0.8630760986066452,0.9123198352779684,0.3832012227563237,0.8586956521739131,0.909181636726547,0.8939389216205824,0.0007487014552974263,841.9333703517914
7,0.3409813840579343,0.8811629153269025,0.9239866312451795,0.37481598654506665,0.8579192546583851,0.9071537290715372,0.898843480158359,0.000641726344494708,828.4932308197021
8,0.3112486948078119,0.8921489817792069,0.9309783074680614,0.3934733452056122,0.875,0.9215017064846417,0.9046780344358201,0.0005270780516424333,833.3398473262787
9,0.2934849237444399,0.9027331189710611,0.9375107591668101,0.39076970346713613,0.8493788819875776,0.9002057613168725,0.9083547215035105,0.00041096373057542923,829.9867696762085
10,0.2725824623849625,0.905010718113612,0.9390841137554773,0.4033901709173835,0.8718944099378882,0.9180327868852459,0.9086958931249589,0.0002996699071141728,826.894285440445
11,0.2660445932846355,0.9083601286173634,0.9411764705882353,0.42530311023218936,0.875,0.9196205691462805,0.9092656670511342,0.00019922212133347572,827.231832742691
12,0.24334455576989011,0.917604501607717,0.9471058742581921,0.4354654322249765,0.8765527950310559,0.9215589541193883,0.9091513658987708,0.00011505869981628952,844.8792886734009
13,0.24526397807525988,0.9216237942122186,0.9498327759197325,0.4698941677715372,0.8765527950310559,0.922552362396493,0.907894053222773,5.173632013386892e-05,843.0625429153442
14,0.23197782306940257,0.9234994640943194,0.9509239363987967,0.4533074681699726,0.8781055900621118,0.9223924864063272,0.908212710980877,1.2683308535978322e-05,849.0103976726532
15,0.23396907233246272,0.9189442658092176,0.9479659413434248,0.4537237259593318,0.8765527950310559,0.921326076199901,0.9081850016106072,0.0,876.3999342918396
